1176,90,150,274
1177,105,150,274
1178,120,150,274
1179,135,150,274
1180,150,150,274
1181,165,150,274
1182,180,150,274
1183,195,150,274
1184,210,150,274
1185,225,150,274
1186,240,150,274
1187,255,150,274
1188,270,150,274
1189,285,150,274
1190,15,165,274
1191,30,165,274
1192,45,165,274
1193,60,165,274
1194,75,165,274
1195,90,165,274
1196,105,165,274
1197,120,165,274
1198,135,165,274
1199,150,165,274
1200,165,165,274
1201,180,165,274
1202,195,165,274
1203,210,165,274
1204,225,165,274
1205,240,165,274
1206,255,165,274
1207,270,165,274
1208,285,165,274
1209,15,180,274
1210,30,180,274
1211,45,180,274
1212,60,180,274
1213,75,180,274
1214,90,180,274
1215,105,180,274
1216,120,180,274
1217,135,180,274
1218,150,180,274
1219,165,180,274
1220,180,180,274
1221,195,180,274
1222,210,180,274
1223,225,180,274
1224,240,180,274
1225,255,180,274
1226,270,180,274
1227,285,180,274
1228,15,195,274
1229,30,195,274
1230,45,195,274
1231,60,195,274
1232,75,195,274
1233,90,195,274
1234,105,195,274
1235,120,195,274
1236,135,195,274
1237,150,195,274
1238,165,195,274
1239,180,195,274
1240,195,195,274
1241,210,195,274
1242,225,195,274
1243,240,195,274
1244,255,195,274
1245,270,195,274
1246,285,195,274
1247,15,210,274
1248,30,210,274
1249,45,210,274
1250,60,210,274
1251,75,210,274
1252,90,210,274
1253,105,210,274
1254,120,210,274
1255,135,210,274
1256,150,210,274
1257,165,210,274
1258,180,210,274
1259,195,210,274
1260,210,210,274
1261,225,210,274
1262,240,210,274
1263,255,210,274
1264,270,210,274
1265,285,210,274
1266,15,225,274
1267,30,225,274
1268,45,225,274
1269,60,225,274
1270,75,225,274
1271,90,225,274
1272,105,225,274
1273,120,225,274
1274,135,225,274
1275,150,225,274
1276,165,225,274
1277,180,225,274
1278,195,225,274
1279,210,225,274
1280,225,225,274
1281,240,225,274
1282,255,225,274
1283,270,225,274
1284,285,225,274
1285,15,240,274
1286,30,240,274
1287,45,240,274
1288,60,240,274
1289,75,240,274
1290,90,240,274
1291,105,240,274
1292,120,240,274
1293,135,240,274
1294,150,240,274
1295,165,240,274
1296,180,240,274
1297,195,240,274
1298,210,240,274
1299,225,240,274
1300,240,240,274
1301,255,240,274
1302,270,240,274
1303,285,240,274
1304,15,255,274
1305,30,255,274
1306,45,255,274
1307,60,255,274
1308,75,255,274
1309,90,255,274
1310,105,255,274
1311,120,255,274
1312,135,255,274
1313,150,255,274
1314,165,255,274
1315,180,255,274
1316,195,255,274
1317,210,255,274
1318,225,255,274
1319,240,255,274
1320,255,255,274
1321,270,255,274
1322,285,255,274
1323,15,270,274
1324,30,270,274
1325,45,270,274
1326,60,270,274
1327,75,270,274
1328,90,270,274
1329,105,270,274
1330,120,270,274
1331,135,270,274
1332,150,270,274
1333,165,270,274
1334,180,270,274
1335,195,270,274
1336,210,270,274
1337,225,270,274
1338,240,270,274
1339,255,270,274
1340,270,270,274
1341,285,270,274
1342,15,285,274
1343,30,285,274
1344,45,285,274
1345,60,285,274
1346,75,285,274
1347,90,285,274
1348,105,285,274
1349,120,285,274
1350,135,285,274
1351,150,285,274
1352,165,285,274
1353,180,285,274
1354,195,285,274
1355,210,285,274
1356,225,285,274
1357,240,285,274
1358,255,285,274
1359,270,285,274
1360,285,285,274
